ORIG_FID,SIA2024BuildingType,BuildingAge,GlazingRatio
43092,SFH,1933,45
43093,SFH,2016,39
43094,SFH,1983,47
43095,SFH,1903,53
43096,SFH,1997,40
43097,SFH,1907,17
43098,SFH,1990,22
43099,SFH,1972,19
43100,SFH,1922,26
43101,SFH,1925,49
43102,SFH,2019,25
43103,SFH,1908,53
43104,SFH,1975,49
43105,SFH,1962,20
43106,SFH,2005,28
43107,SFH,1982,39
43108,SFH,1988,14
43109,SFH,1953,39
43110,SFH,1955,55
43111,SFH,2018,25
43112,SFH,1984,25
43113,SFH,1954,35
43114,SFH,1924,12
43115,SFH,2000,37
43116,SFH,1985,24
43117,SFH,1963,36
43118,SFH,1967,43
43119,SFH,2005,27
43120,SFH,1967,37
43121,SFH,1997,31
43122,SFH,1965,29
43123,SFH,2015,53
43124,SFH,1932,11
43125,SFH,1927,16
43126,SFH,2017,36
43127,SFH,1989,36
43128,SFH,1984,36
43129,SFH,1959,35
43130,SFH,1952,26
43131,SFH,1919,53
43132,SFH,1990,44
43133,SFH,1972,37
43134,SFH,1965,23
43135,SFH,1936,55
43136,SFH,1990,22
43137,SFH,1913,33
43138,SFH,1918,24
43139,SFH,1953,28
43140,SFH,2017,14
43141,SFH,1954,53
43142,SFH,1954,52
43143,SFH,1929,49
43144,SFH,1936,50
43145,SFH,1901,30
43146,SFH,1971,27
43147,SFH,1952,20
43148,SFH,1965,42
43149,SFH,1922,35
43150,SFH,1925,39
43151,SFH,1956,32
43152,SFH,1950,43
43153,SFH,1931,21
43154,SFH,1976,16
43155,SFH,1978,56
43156,SFH,1907,25
43157,SFH,1903,49
43158,SFH,1932,42
43159,SFH,1993,48
43160,SFH,1967,41
43161,SFH,1945,23
43162,SFH,1926,36
43163,SFH,1966,16
43164,SFH,1967,41
43165,SFH,1915,16
43166,SFH,2018,21
43167,SFH,1973,48
43168,SFH,1966,25
43169,SFH,1923,20
43170,SFH,1955,50
43171,SFH,1977,32
43172,SFH,1991,39
43173,SFH,1945,33
43174,SFH,1963,56
43175,SFH,1956,24
43176,SFH,1966,27
43177,SFH,1951,20
43178,SFH,1942,41
43179,SFH,1931,51
43180,SFH,1912,26
43181,SFH,1990,32
43182,SFH,1998,51
43183,SFH,1989,26
43184,SFH,1931,17
43185,SFH,1903,53
43186,SFH,2009,58
43187,SFH,1981,29
43188,SFH,1921,19
43189,SFH,1960,20
43190,SFH,1968,16
43191,SFH,1904,56
43192,SFH,1918,39
43193,SFH,1921,19
43194,SFH,1940,16
43195,SFH,1911,54
43196,SFH,1952,38
43197,SFH,1985,44
43198,SFH,2018,23
43199,SFH,1906,29
43200,SFH,2011,31
43201,SFH,1999,54
43202,SFH,1994,52
43203,SFH,1995,10
43204,SFH,1932,46
43205,SFH,2007,52
43206,SFH,2001,20
43207,SFH,1991,55
43208,SFH,2006,27
43209,SFH,1936,28
43210,SFH,2001,10
43211,SFH,1958,45
43212,SFH,1902,36
43213,SFH,1962,14
43214,SFH,1905,20
43215,SFH,1954,49
43216,SFH,1994,30
43217,SFH,1935,49
43218,SFH,1952,33
43219,SFH,2004,46
43220,SFH,1964,48
43221,SFH,2009,42
43222,SFH,2003,37
43223,SFH,1946,35
43224,SFH,2017,30
43225,SFH,2019,33
43226,SFH,2018,31
43227,SFH,1995,44
43228,SFH,1927,20
43229,SFH,1944,56
43230,SFH,1971,11
43231,SFH,1961,59
43232,SFH,2003,17
43233,SFH,1992,16
43234,SFH,1903,45
43235,SFH,1938,40
43236,SFH,2018,20
43237,SFH,2011,43
43238,SFH,1924,47
43239,SFH,1911,42
43240,SFH,1993,29
43241,SFH,1986,55
43242,SFH,1988,19
43243,SFH,1917,51
43244,SFH,1930,10
43245,SFH,1996,33
43246,SFH,1920,25
43247,SFH,1922,57
43248,SFH,1931,17
43249,SFH,1908,37
43250,SFH,1913,52
43251,SFH,1969,53
43252,SFH,1951,31
43253,SFH,1942,23
43254,SFH,1984,27
43255,SFH,1914,55
43256,SFH,1941,18
43257,SFH,1995,40
43258,SFH,1993,11
43259,SFH,1989,41
43260,SFH,2010,34
43261,SFH,1957,26
43262,SFH,1935,13
43263,SFH,1937,41
43264,SFH,1945,14
43265,SFH,1942,30
43266,SFH,1979,10
43267,SFH,1954,16
43268,SFH,1965,54
43269,SFH,1981,45
43270,SFH,1911,31
43271,SFH,2013,55
43272,SFH,1945,16
43273,SFH,1903,41
43274,SFH,1991,22
43275,SFH,1902,47
43276,SFH,1935,54
43277,SFH,1915,44
43278,SFH,1926,18
43279,SFH,2018,43
43280,SFH,1947,33
43281,SFH,1921,33
43282,SFH,1920,10
43283,SFH,1973,39
43284,SFH,1953,33
43285,SFH,1903,32
43286,SFH,1942,45
43287,SFH,2018,52
43288,SFH,1980,38
43289,SFH,2013,23
43290,SFH,1932,47
43291,SFH,2001,59
43292,SFH,1970,20
43293,SFH,2015,40
43294,SFH,1996,48
43295,SFH,2010,54
43296,SFH,1951,23
43297,SFH,1987,58
43298,SFH,2010,16
43299,SFH,2012,10
43300,SFH,1942,10
43301,SFH,1933,32
43302,SFH,1985,17
43303,SFH,1966,49
43304,SFH,1973,20
43305,SFH,1942,11
43306,SFH,1966,33
43307,SFH,1963,14
43308,SFH,1903,39
43309,SFH,1910,59
43310,SFH,1979,30
43311,SFH,1954,30
43312,SFH,1908,37
43313,SFH,1995,14
43314,SFH,1941,49
43315,SFH,1938,30
43316,SFH,1904,19
43317,SFH,1988,52
43318,SFH,1901,43
43319,SFH,1999,51
43320,SFH,1967,32
43321,SFH,1938,18
43322,SFH,2015,52
43323,SFH,1954,16
43324,SFH,2001,35
43325,SFH,1978,30
43326,SFH,2001,53
43327,SFH,1906,36
43328,SFH,1989,43
43329,SFH,1978,17
43330,SFH,1953,10
43331,SFH,1979,25
43332,SFH,1947,14
43333,SFH,1924,45
43334,SFH,1941,41
43335,SFH,1974,22
43336,SFH,1903,12
43337,SFH,1981,27
43338,SFH,1931,10
43339,SFH,1969,24
43340,SFH,1990,24
43341,SFH,1962,24
43342,SFH,1901,23
43343,SFH,1912,55
43344,SFH,1967,42
43345,SFH,2009,27
43346,SFH,1909,38
43347,SFH,1904,31
43348,SFH,1965,50
43349,SFH,1901,20
43350,SFH,1954,35
43351,SFH,1963,27
43352,SFH,1989,11
43353,SFH,1958,50
43354,SFH,1953,11
43355,SFH,1907,58
43356,SFH,1924,49
43357,SFH,1930,34
43358,SFH,1905,20
43359,SFH,1985,51
43360,SFH,1942,31
43361,SFH,1979,53
43362,SFH,1914,56
43363,SFH,1988,47
43364,SFH,2014,58
43365,SFH,1957,43
43366,SFH,2004,25
43367,SFH,1993,29
43368,SFH,1983,18
43369,SFH,1936,15
43370,SFH,1966,55
43371,SFH,1941,55
43372,SFH,2013,43
43373,SFH,2016,34
43374,SFH,1989,55
43375,SFH,1966,30
43376,SFH,2001,35
43377,SFH,2006,18
43378,SFH,1979,47
43379,SFH,2010,21
43380,SFH,1954,26
43381,SFH,2003,43
43382,SFH,1906,16
43383,SFH,1905,35
43384,SFH,1947,27
43385,SFH,1928,34
43386,SFH,1932,48
43387,SFH,1952,36
43388,SFH,2012,14
43389,SFH,2007,51
43390,SFH,2017,37
43391,SFH,2005,50
43392,SFH,1927,21
43393,SFH,1971,51
43394,SFH,1923,11
43395,SFH,1995,20
43396,SFH,1916,26
43397,SFH,1941,56
43398,SFH,1945,58
43399,SFH,2010,58
43400,SFH,1937,48
43401,SFH,1983,36
43402,SFH,1953,39
43403,SFH,1973,26
43404,SFH,1932,23
43405,SFH,1983,12
43406,SFH,2002,43
43407,SFH,1901,42
43408,SFH,1908,56
43409,SFH,1962,28
43410,SFH,1929,57
43411,SFH,1946,40
43412,SFH,1946,17
43413,SFH,1973,32
43414,SFH,1929,10
43415,SFH,1986,51
43416,SFH,1999,11
43417,SFH,1960,16
43418,SFH,1973,30
43419,SFH,1993,13
43420,SFH,1929,35
43421,SFH,1932,52
43422,SFH,1974,14
43423,SFH,1921,35
43424,SFH,1937,43
43425,SFH,1951,56
43426,SFH,1941,54
43427,SFH,2002,23
43428,SFH,2004,41
43429,SFH,1925,36
43430,SFH,1940,33
43431,SFH,1995,39
43432,SFH,1949,31
43433,SFH,1925,19
43434,SFH,1983,36
43435,SFH,1966,14
43436,SFH,1922,54
43437,SFH,2002,55
43438,SFH,1967,51
43439,SFH,2006,40
43440,SFH,1924,52
43441,SFH,2013,47
43442,SFH,1960,41
43443,SFH,1903,10
43444,SFH,2000,16
43445,SFH,1947,25
43446,SFH,1930,22
43447,SFH,1912,46
43448,SFH,1916,57
43449,SFH,1901,53
43450,SFH,1949,12
43451,SFH,2009,36
43452,SFH,1984,27
43453,SFH,1919,33
43454,SFH,1931,41
43455,SFH,1950,52
43456,SFH,1924,30
43457,SFH,1990,35
43458,SFH,1944,12
43459,SFH,1936,47
43460,SFH,1912,50
43461,SFH,1977,37
43462,SFH,1980,26
43463,SFH,1950,57
43464,SFH,1964,15
43465,SFH,1965,49
43466,SFH,1952,20
43467,SFH,1963,12
43468,SFH,1965,53
43469,SFH,1924,44
43470,SFH,1950,40
43471,SFH,1984,24
43472,SFH,1986,42
43473,SFH,1905,32
43474,SFH,1919,19
43475,SFH,1938,53
43476,SFH,1941,45
43477,SFH,1974,32
43478,SFH,1997,31
43479,SFH,1909,55
43480,SFH,1904,51
43481,SFH,1917,41
43482,SFH,1942,23
43483,SFH,1904,15
43484,SFH,1949,43
43485,SFH,2003,53
43486,SFH,1945,21
43487,SFH,1944,24
43488,SFH,1907,34
43489,SFH,1995,17
43490,SFH,1934,22
43491,SFH,1931,45
43492,SFH,1993,52
43493,SFH,2016,32
43494,SFH,1972,41
43495,SFH,1962,45
43496,SFH,1965,13
43497,SFH,1991,21
43498,SFH,1925,56
43499,SFH,2012,50
43500,SFH,1917,58
43501,SFH,1965,27
43502,SFH,1987,22
43503,SFH,2005,40
43504,SFH,1960,23
43505,SFH,1944,11
43506,SFH,1928,52
43507,SFH,1966,27
43508,SFH,1983,13
43509,SFH,1973,29
43510,SFH,1967,14
43511,SFH,1903,48
43512,SFH,1943,38
43513,SFH,1932,49
43514,SFH,1934,53
43515,SFH,1975,23
43516,SFH,1927,54
43517,SFH,1923,41
43518,SFH,2002,47
43519,SFH,1968,41
43520,SFH,1901,47
43521,SFH,1928,43
43522,SFH,1931,54
43523,SFH,2016,41
43524,SFH,2005,48
43525,SFH,1935,40
43526,SFH,1902,54
43527,SFH,1972,40
43528,SFH,1912,26
43529,SFH,1930,20
43530,SFH,2003,52
43531,SFH,1992,59
43532,SFH,1950,43
43533,SFH,1999,11
43534,SFH,1956,57
43535,SFH,2012,48
43536,SFH,2012,30
43537,SFH,1982,42
43538,SFH,2013,25
43539,SFH,1929,55
43540,SFH,1991,50
43541,SFH,1947,33
43542,SFH,1921,31
43543,SFH,1950,44
43544,SFH,1931,56
43545,SFH,2002,27
43546,SFH,1987,18
43547,SFH,1981,20
43548,SFH,1900,28
43549,SFH,1980,52
43550,SFH,1967,55
43551,SFH,2006,59
43552,SFH,1933,51
43553,SFH,1982,54
43554,SFH,1929,40
43555,SFH,2018,18
43556,SFH,1938,51
43557,SFH,1922,36
43558,SFH,1900,25
43559,SFH,1910,25
43560,SFH,2003,30
43561,SFH,1915,52
43562,SFH,1990,20
43563,SFH,1901,45
43564,SFH,1924,26
43565,SFH,2002,11
43566,SFH,1957,29
43567,SFH,1945,28
43568,SFH,1902,38
43569,SFH,1938,18
43570,SFH,1912,57
43571,SFH,1900,15
43572,SFH,1944,48
43573,SFH,1984,49
43574,SFH,1965,40
43575,SFH,1947,24
43576,SFH,1978,37
43577,SFH,1906,28
43578,SFH,2012,29
43579,SFH,1926,18
43580,SFH,1969,23
43581,SFH,1913,56
43582,SFH,1955,58
43583,SFH,1915,37
43584,SFH,1980,58
43585,SFH,1918,50
43586,SFH,1902,27
43587,SFH,1970,47
43588,SFH,1915,36
43589,SFH,1914,50
43590,SFH,1977,53
43591,SFH,1941,58
43592,SFH,1906,46
43593,SFH,1977,13
43594,SFH,1996,22
43595,SFH,1925,39
43596,SFH,1965,53
43597,SFH,2005,32
43598,SFH,2012,43
43599,SFH,1943,30
43600,SFH,1961,31
43601,SFH,2007,17
43602,SFH,1971,18
43603,SFH,1961,29
43604,SFH,1979,47
43605,SFH,1962,45
43606,SFH,2001,12
43607,SFH,1996,59
43608,SFH,1965,55
43609,SFH,1953,42
43610,SFH,2012,33
43611,SFH,2009,50
43612,SFH,2006,33
43613,SFH,1918,42
43614,SFH,1943,44
43615,SFH,1951,27
43616,SFH,2018,39
43617,SFH,1947,17
43618,SFH,1986,37
43619,SFH,1933,35
43620,SFH,2019,50
43621,SFH,2009,32
43622,SFH,1996,54
43623,SFH,2019,53
43624,SFH,1986,57
43625,SFH,1932,22
43626,SFH,1953,43
43627,SFH,1952,55
43628,SFH,1951,24
43629,SFH,1951,57
43630,SFH,2008,42
43631,SFH,1933,26
43632,SFH,2001,36
43633,SFH,1902,45
43634,SFH,1921,15
43635,SFH,1964,30
43636,SFH,1954,50
43637,SFH,1921,18
43638,SFH,1927,53
43639,SFH,1956,45
43640,SFH,1927,22
43641,SFH,1980,56
43642,SFH,1937,37
43643,SFH,1909,16
43644,SFH,1931,17
43645,SFH,2000,33
43646,SFH,1977,20
43647,SFH,1970,49
43648,SFH,1967,45
43649,SFH,2000,38
43650,SFH,1906,15
43651,SFH,1980,52
43652,SFH,1995,15
43653,SFH,1993,25
43654,SFH,1949,29
43655,SFH,1922,47
43656,SFH,1961,27
43657,SFH,1906,55
43658,SFH,1967,10
43659,SFH,2000,22
43660,SFH,2016,35
43661,SFH,1989,18
43662,SFH,2007,50
43663,SFH,1993,56
43664,SFH,1998,57
43665,SFH,1967,46
43666,SFH,1958,22
43667,SFH,1946,20
43668,SFH,1948,46
43669,SFH,1998,51
43670,SFH,1922,53
43671,SFH,1949,57
43672,SFH,1967,20
43673,SFH,1984,29
43674,SFH,2003,38
43675,SFH,1947,59
43676,SFH,1937,10
43677,SFH,2000,52
43678,SFH,1921,58
43679,SFH,1957,31
43680,SFH,1937,33
43681,SFH,1987,52
43682,SFH,1912,52
43683,SFH,1923,58
43684,SFH,1965,13
43685,SFH,2004,23
43686,SFH,1997,26
43687,SFH,1963,20
43688,SFH,1989,41
43689,SFH,1987,10
43690,SFH,1984,59
43691,SFH,1928,38
43692,SFH,1987,26
43693,SFH,1969,57
43694,SFH,1987,24
43695,SFH,2005,56
43696,SFH,1932,50
43697,SFH,1970,24
43698,SFH,1967,57
43699,SFH,1924,27
43700,SFH,1998,51
43701,SFH,1996,15
43702,SFH,2013,20
43703,SFH,1900,29
43704,SFH,1966,55
43705,SFH,1922,32
43706,SFH,2010,41
43707,SFH,1918,37
43708,SFH,1992,33
43709,SFH,1934,10
43710,SFH,2015,41
43711,SFH,1996,59
43712,SFH,1935,10
43713,SFH,1951,16
43714,SFH,1956,17
43715,SFH,1965,28
43716,SFH,1928,44
43717,SFH,2010,10
43718,SFH,1995,15
43719,SFH,1993,42
43720,SFH,1918,55
43721,SFH,1900,51
43722,SFH,1961,37
43723,SFH,1998,18
43724,SFH,1919,47
43725,SFH,2019,13
43726,SFH,1979,11
43727,SFH,1958,54
43728,SFH,1976,22
43729,SFH,1937,22
43730,SFH,2011,58
43731,SFH,1901,44
43732,SFH,1961,24
43733,SFH,1965,28
43734,SFH,2017,16
43735,SFH,1965,35
43736,SFH,1974,14
43737,SFH,1993,41
43738,SFH,1905,17
43739,SFH,1945,57
43740,SFH,1999,32
43741,SFH,1985,53
43742,SFH,1920,52
43743,SFH,1997,53
43744,SFH,1913,23
43745,SFH,1997,46
43746,SFH,1941,44
43747,SFH,1952,27
43748,SFH,2007,10
43749,SFH,1919,45
43750,SFH,1971,45
43751,SFH,1911,28
43752,SFH,2016,23
43753,SFH,1901,23
43754,SFH,1935,51
43755,SFH,2004,46
43756,SFH,1977,21
43757,SFH,1900,19
43758,SFH,1974,48
43759,SFH,1964,22
43760,SFH,2017,34
43761,SFH,2007,55
43762,SFH,1905,26
43763,SFH,1952,16
43764,SFH,1916,19
43765,SFH,1996,34
43766,SFH,1980,39
43767,SFH,1999,39
43768,SFH,1959,48
43769,SFH,1938,19
43770,SFH,1938,52
43771,SFH,2012,50
43772,SFH,1915,58
43773,SFH,1982,54
43774,SFH,1946,55
43775,SFH,1981,46
43776,SFH,1988,35
43777,SFH,1972,26
43778,SFH,1929,22
43779,SFH,1966,25
43780,SFH,2009,54
43781,SFH,1980,36
43782,SFH,1956,39
43783,SFH,2018,59
43784,SFH,1954,56
43785,SFH,2005,38
43786,SFH,1977,23
43787,SFH,1988,20
43788,SFH,1968,11
43789,SFH,1978,10
43790,SFH,1925,34
43791,SFH,1901,44
43792,SFH,1985,41
43793,SFH,1999,34
43794,SFH,1954,12
43795,SFH,1984,58
43796,SFH,1907,29
43797,SFH,1991,40
43798,SFH,1921,53
43799,SFH,1955,21
43800,SFH,1918,30
43801,SFH,1949,57
43802,SFH,1917,18
43803,SFH,1914,19
43804,SFH,2006,36
43805,SFH,1949,50
43806,SFH,1938,56
43807,SFH,1995,37
43808,SFH,1915,43
43809,SFH,1971,26
43810,SFH,1998,35
43811,SFH,1992,33
43812,SFH,1944,39
43813,SFH,1914,44
43814,SFH,1983,44
43815,SFH,1972,36
43816,SFH,1903,15
43817,SFH,1950,34
43818,SFH,1972,14
43819,SFH,1978,37
43820,SFH,2002,22
43821,SFH,1934,11
43822,SFH,2011,45
43823,SFH,2002,53
43824,SFH,2018,47
43825,SFH,1960,56
43826,SFH,1936,57
43827,SFH,1947,15
43828,SFH,1987,42
43829,SFH,1916,41
43830,SFH,2015,11
43831,SFH,1948,58
43832,SFH,1900,43
43833,SFH,1906,31
43834,SFH,1982,29
43835,SFH,2013,36
43836,SFH,1941,55
43837,SFH,1960,15
43838,SFH,1991,49
43839,SFH,1935,32
43840,SFH,1939,10
43841,SFH,2002,32
43842,SFH,1919,29
43843,SFH,1963,26
43844,SFH,1986,33
43845,SFH,1904,40
43846,SFH,1980,57
43847,SFH,1991,45
43848,SFH,1940,46
43849,SFH,1935,53
43850,SFH,2012,50
43851,SFH,1928,35
43852,SFH,1992,29
43853,SFH,1997,11
43854,SFH,1934,48
43855,SFH,1965,27
43856,SFH,1956,12
43857,SFH,1949,27
43858,SFH,1920,25
43859,SFH,1947,47
43860,SFH,1901,16
43861,SFH,2014,38
43862,SFH,1933,25
43863,SFH,1951,11
43864,SFH,1995,22
43865,SFH,1921,25
43866,SFH,1954,20
43867,SFH,1902,52
43868,SFH,2010,32
43869,SFH,1961,13
43870,SFH,1962,13
43871,SFH,1960,52
43872,SFH,1969,11
43873,SFH,1972,56
43874,SFH,2003,40
43875,SFH,2017,47
43876,SFH,1916,44
43877,SFH,1956,18
43878,SFH,1949,30
43879,SFH,1942,51
43880,SFH,1903,47
43881,SFH,1958,18
43882,SFH,1933,57
43883,SFH,1906,53
43884,SFH,1974,54
43885,SFH,1965,56
43886,SFH,1970,40
43887,SFH,1909,42
43888,SFH,2007,26
43889,SFH,1994,22
43890,SFH,2006,58
43891,SFH,1968,52
43892,SFH,1989,29
43893,SFH,1941,49
43894,SFH,1982,18
43895,SFH,1907,40
43896,SFH,1927,20
43897,SFH,1959,29
43898,SFH,1962,32
43899,SFH,1991,21
43900,SFH,1986,14
43901,SFH,1998,21
43902,SFH,1939,54
43903,SFH,1943,11
43904,SFH,1909,23
43905,SFH,1930,20
43906,SFH,2012,19
43907,SFH,1952,41
43908,SFH,1911,32
43909,SFH,1909,54
43910,SFH,1991,41
43911,SFH,1950,32
43912,SFH,1903,34
43913,SFH,1964,56
43914,SFH,1961,39
43915,SFH,1927,55
43916,SFH,1913,59
43917,SFH,1976,55
43918,SFH,2017,27
43919,SFH,1958,58
43920,SFH,1958,16
43921,SFH,1982,59
43922,SFH,1965,35
43923,SFH,1906,26
43924,SFH,2011,41
43925,SFH,1991,26
43926,SFH,1968,13
43927,SFH,1963,31
43928,SFH,1906,23
43929,SFH,1968,55
43930,SFH,1999,34
43931,SFH,1957,28
43932,SFH,2015,32
43933,SFH,1954,11
43934,SFH,1940,36
43935,SFH,1906,10
43936,SFH,1961,36
43937,SFH,1917,18
43938,SFH,1966,59
43939,SFH,1937,44
43940,SFH,2009,43
43941,SFH,1984,27
43942,SFH,2018,35
43943,SFH,1943,42
43944,SFH,1916,59
43945,SFH,1900,17
43946,SFH,1987,27
43947,SFH,1965,33
43948,SFH,1956,36
43949,SFH,1933,47
43950,SFH,1906,14
43951,SFH,1979,34
43952,SFH,1975,27
43953,SFH,1956,46
43954,SFH,1948,54
43955,SFH,1937,36
43956,SFH,2002,10
43957,SFH,1961,52
43958,SFH,1927,42
43959,SFH,1964,32
43960,SFH,1986,10
43961,SFH,1973,54
43962,SFH,1953,43
43963,SFH,1966,59
43964,SFH,1920,20
43965,SFH,1960,21
43966,SFH,1992,14
43967,SFH,1960,50
43968,SFH,2018,58
43969,SFH,1945,48
43970,SFH,1907,21
43971,SFH,1950,24
43972,SFH,1994,28
43973,SFH,1942,10
43974,SFH,1961,19
43975,SFH,1989,26
43976,SFH,1970,33
43977,SFH,1961,27
43978,SFH,1911,52
43979,SFH,1972,15
43980,SFH,2008,21
43981,SFH,1952,29
43982,SFH,1983,38
43983,SFH,2016,48
43984,SFH,2002,30
43985,SFH,2008,20
43986,SFH,1932,21
43987,SFH,1936,10
43988,SFH,1908,22
43989,SFH,1981,13
43990,SFH,1971,43
43991,SFH,1962,37
43992,SFH,1920,10
43993,SFH,1920,44
43994,SFH,2010,15
43995,SFH,2017,48
43996,SFH,1959,59
43997,SFH,2008,12
43998,SFH,1952,31
43999,SFH,1906,14
44000,SFH,1959,14
44001,SFH,2008,13
44002,SFH,1920,12
44003,SFH,1904,29
44004,SFH,1938,59
44005,SFH,1915,24
44006,SFH,1964,52
44007,SFH,1928,20
44008,SFH,1982,47
44009,SFH,1923,31
44010,SFH,1975,25
44011,SFH,1988,42
44012,SFH,1990,45
44013,SFH,2001,26
44014,SFH,1928,34
44015,SFH,1942,25
44016,SFH,1914,22
44017,SFH,1920,48
44018,SFH,2001,19
44019,SFH,1984,11
44020,SFH,1947,46
44021,SFH,1982,43
44022,SFH,1915,50
44023,SFH,2006,10
44024,SFH,1998,49
44025,SFH,1962,58
44026,SFH,1951,37
44027,SFH,1980,25
44028,SFH,2002,39
44029,SFH,1970,59
44030,SFH,1902,12
44031,SFH,1951,23
44032,SFH,1944,55
44033,SFH,1936,25
44034,SFH,1981,12
44035,SFH,1917,49
44036,SFH,1946,51
44037,SFH,1906,57
44038,SFH,1934,15
44039,SFH,1983,41
44040,SFH,1933,54
44041,SFH,1998,10
44042,SFH,1903,56
44043,SFH,1969,41
44044,SFH,2010,32
44045,SFH,1927,34
44046,SFH,1934,43
44047,SFH,1977,48
44048,SFH,1937,49
44049,SFH,1951,24
44050,SFH,1983,36
44051,SFH,1992,33
44052,SFH,1902,18
44053,SFH,1949,57
44054,SFH,1965,43
44055,SFH,1995,29
44056,SFH,1980,42
44057,SFH,1977,34
44058,SFH,1953,49
44059,SFH,1905,28
44060,SFH,1929,55
44061,SFH,1935,21
44062,SFH,2000,24
44063,SFH,1916,14
44064,SFH,1943,51
44065,SFH,1940,44
44066,SFH,1971,12
44067,SFH,1927,25
44068,SFH,2005,29
44069,SFH,2014,43
44070,SFH,1942,41
44071,SFH,1938,12
44072,SFH,1947,39
44073,SFH,2002,50
44074,SFH,2019,50
44075,SFH,1980,24
44076,SFH,2009,26
44077,SFH,1975,31
44078,SFH,1960,35
44079,SFH,2008,56
44080,SFH,2016,18
44081,SFH,1902,35
44082,SFH,1971,59
44083,SFH,2009,40
44084,SFH,2008,39
44085,SFH,1953,18
44086,SFH,1961,51
44087,SFH,1939,21
44088,SFH,1945,43
44089,SFH,1980,57
44090,SFH,1917,30
44091,SFH,2003,20
44092,SFH,1979,20
44093,SFH,1955,25
44094,SFH,1948,13
44095,SFH,1912,15
44096,SFH,1969,44
44097,SFH,1971,10
44098,SFH,1989,32
44099,SFH,1940,57
44100,SFH,1931,46
44101,SFH,1971,33
44102,SFH,1924,45
44103,SFH,1936,25
44104,SFH,1987,57
44105,SFH,1994,18
44106,SFH,1957,32
44107,SFH,2003,53
44108,SFH,1955,19
44109,SFH,1986,14
44110,SFH,1926,24
44111,SFH,1980,54
44112,SFH,1909,41
44113,SFH,1949,15
44114,SFH,2016,54
44115,SFH,1917,22
44116,SFH,1989,37
44117,SFH,1901,13
44118,SFH,1926,44
44119,SFH,1915,29
44120,SFH,1993,38
44121,SFH,1918,50
44122,SFH,1944,59
44123,SFH,1922,35
44124,SFH,1935,28
44125,SFH,2011,36
44126,SFH,1948,55
44127,SFH,1978,31
44128,SFH,2010,59
44129,SFH,1928,19
44130,SFH,1981,20
44131,SFH,1917,36
44132,SFH,1980,16
44133,SFH,1956,58
44134,SFH,1998,39
44135,SFH,1991,59
44136,SFH,1913,29
44137,SFH,1959,30
44138,SFH,1934,58
44139,SFH,1982,38
44140,SFH,2017,52
44141,SFH,1941,41
44142,SFH,1902,51
44143,SFH,2013,21
44144,SFH,1907,36
44145,SFH,1996,28
44146,SFH,1958,54
44147,SFH,1969,35
44148,SFH,2002,46
44149,SFH,2016,15
44150,SFH,1974,33
44151,SFH,1921,54
44152,SFH,1991,27
44153,SFH,1938,23
44154,SFH,1918,37
44155,SFH,2004,31
44156,SFH,2010,29
44157,SFH,1906,27
44158,SFH,2009,45
44159,SFH,1931,49
44160,SFH,1953,12
44161,SFH,1947,55
44162,SFH,1947,23
44163,SFH,1932,17
44164,SFH,1980,19
44165,SFH,1979,13
44166,SFH,2013,49
44167,SFH,1943,18
44168,SFH,1907,33
44169,SFH,1925,42
44170,SFH,1973,43
44171,SFH,2003,24
44172,SFH,2018,31
44173,SFH,2006,33
44174,SFH,1944,24
44175,SFH,1957,37
44176,SFH,2012,10
44177,SFH,2001,28
44178,SFH,1979,12
44179,SFH,1949,48
44180,SFH,1980,22
44181,SFH,1946,38
44182,SFH,1997,27
44183,SFH,1947,34
44184,SFH,1970,49
44185,SFH,2016,47
44186,SFH,1940,40
44187,SFH,1918,41
44188,SFH,1991,19
44189,SFH,1969,22
44190,SFH,1939,24
44191,SFH,2009,40
44192,SFH,2006,13
44193,SFH,1986,27
44194,SFH,2009,40
44195,SFH,2008,38
44196,SFH,1985,39
44197,SFH,1938,55
44198,SFH,1945,39
44199,SFH,1951,36
44200,SFH,1951,23
44201,SFH,1963,56
44202,SFH,1969,35
44203,SFH,1941,13
44204,SFH,1937,43
44205,SFH,1955,53
44206,SFH,1915,48
44207,SFH,1906,51
44208,SFH,1992,54
44209,SFH,1976,48
44210,SFH,1949,43
44211,SFH,1981,30
44212,SFH,2002,10
44213,SFH,1910,26
44214,SFH,2002,40
44215,SFH,1912,19
44216,SFH,2006,24
44217,SFH,1948,10
44218,SFH,1944,47
44219,SFH,1979,48
44220,SFH,1985,45
44221,SFH,1934,28
44222,SFH,1975,23
44223,SFH,1972,27
44224,SFH,1947,29
44225,SFH,2007,43
44226,SFH,1962,26
44227,SFH,1980,25
44228,SFH,2009,20
44229,SFH,1926,25
44230,SFH,1912,33
44231,SFH,2001,49
44232,SFH,1914,42
44233,SFH,1913,22
44234,SFH,1909,21
44235,SFH,1937,40
44236,SFH,2000,48
44237,SFH,2003,10
44238,SFH,1958,37
44239,SFH,1936,57
44240,SFH,1975,34
44241,SFH,1964,57
44242,SFH,1951,23
44243,SFH,1991,48
44244,SFH,1920,44
44245,SFH,1901,37
44246,SFH,2003,20
44247,SFH,1969,28
44248,SFH,1905,50
44249,SFH,2018,45
44250,SFH,1931,35
44251,SFH,1935,31
44252,SFH,1984,16
44253,SFH,2016,28
44254,SFH,1965,51
